order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order
ORD000104,CUST6585,Stephen Johnson,victor87@miller.com,2025-02-05 04:47:00,PROD261,Kind Book,Home,1,188.06,0.16,18.81,176.78,Cash on Delivery,Delivered,"806 Castillo Tunnel, Coopershire, MD 51406",Hectormouth,Germany,78766,True
ORD000105,CUST7947,Steven Osborne,xmoreno@key.com,2026-03-29 01:09:00,PROD597,Exactly Phone,Books,3,1510.1,0.01,4.08,4489.08,Net Banking,Delivered,"96522 Brittany Valley, Robintown, UT 46596",New Stacy,Germany,65018,True
ORD000106,CUST9633,Casey Johnson,carolynsmith@smith-hardin.com,2026-01-22 16:07:00,PROD783,Sure Book,Electronics,6,862.68,0.08,33.92,4795.91,Debit Card,Delivered,"0029 Kim Vista, Susanstad, TN 52352",West Kevinberg,UK,21145,True
ORD000107,CUST1126,Jessica Fowler,grant89@yahoo.com,2025-01-04 06:19:00,PROD609,Dog Bag,Books,4,1535.86,0.23,14.47,4744.92,Debit Card,Pending,"4422 Stacy Ports, Rosalesshire, HI 79457",Samanthabury,USA,84340,False
ORD000108,CUST1693,Taylor Taylor,michaelflores@mcclure.com,2025-09-30 22:14:00,PROD546,Likely Laptop,Books,9,1119.65,0.2,17.71,8079.19,Credit Card,Delivered,"15410 Paul Street, Costachester, MS 46537",Garciafort,Germany,76267,False
ORD000109,CUST8538,Melissa Martin,phillipslucas@jones.biz,2025-10-21 12:45:00,PROD951,College Bag,Home,7,582.58,0.12,48.31,3637.0,Credit Card,Processing,"9970 Dunlap Expressway, Mooreville, IL 25402",Terryside,UK,35269,True
ORD000110,CUST4630,Elizabeth Davis,xhernandez@gmail.com,2025-05-05 13:37:00,PROD441,Late Chair,Fashion,7,1050.31,0.12,15.51,6485.42,Credit Card,Shipped,"10324 Thomas Crescent Suite 677, Christopherside, HI 49131",Woodmouth,Canada,06349,True
ORD000111,CUST4871,John Perez,hernandezheather@gmail.com,2025-09-29 16:12:00,PROD205,Bed Shoes,Home,6,705.44,0.29,32.27,3037.44,Debit Card,Processing,"380 Cardenas Manor Suite 937, Christianton, OK 68241",North Stacy,USA,59357,True
ORD000112,CUST8354,William Stanton,bradmiller@graham.org,2026-01-25 20:04:00,PROD797,Evening Phone,Beauty,3,1902.83,0.19,23.2,4647.08,Cash on Delivery,Cancelled,"68685 Stone Well, Port Isabellashire, WY 55498",South Edwardshire,Canada,77562,False
ORD000113,CUST1920,Traci Garcia,floydmikayla@humphrey-baker.info,2026-03-19 20:20:00,PROD460,Owner Phone,Electronics,3,882.33,0.14,31.57,2307.98,UPI,Shipped,"46299 Williams Isle, North Julie, KY 49317",West Lisaport,UK,41257,False
ORD000114,CUST9307,John Horton,dennismccann@schroeder-flores.biz,2025-01-20 01:23:00,PROD493,Point Watch,Sports,5,158.08,0.26,42.76,627.66,Wallet,Cancelled,"3678 Nicholson Passage, North Larry, MO 18280",East Jamesborough,Australia,08054,True
ORD000115,CUST8381,Jesus Hull,micheal78@reid-martinez.com,2025-08-19 18:41:00,PROD205,Effort Chair,Groceries,4,646.45,0.14,7.54,2231.33,UPI,Pending,"79855 Mary Green Apt. 406, East Melissaborough, IN 85354",Lake Jamie,Australia,85905,True
ORD000116,CUST3600,Alejandro Deleon,pbuck@burke.com,2025-09-16 20:11:00,PROD472,Entire Book,Home,1,499.25,0.13,21.97,456.32,Net Banking,Cancelled,"466 Stevens Forge Suite 489, Silvatown, TN 49552",Kennethville,UK,63643,False
ORD000117,CUST5128,William Davidson,diana43@gmail.com,2025-12-14 19:03:00,PROD841,Nation Chair,Beauty,6,136.49,0.03,33.92,828.29,Wallet,Shipped,"652 Diana Hill, Rebeccafurt, WA 05130",West Jessica,USA,29646,False
ORD000118,CUST7421,Margaret Alvarez,megan82@yahoo.com,2025-02-11 18:42:00,PROD232,Bill Phone,Beauty,3,1833.91,0.09,32.8,5039.37,Credit Card,Returned,"825 Jeffrey Fork Suite 655, Brendamouth, DE 62175",Port Cynthiashire,Germany,81851,False
ORD000119,CUST9624,Steve Mason,robert22@gmail.com,2025-11-26 10:52:00,PROD195,Guess Bag,Beauty,3,1341.88,0.25,36.94,3056.17,Net Banking,Returned,"52175 Lawrence Centers Apt. 743, New Kathy, WY 12040",New Ryan,Canada,56784,False
ORD000120,CUST4711,Vincent Reyes,jessicadodson@sherman-schmidt.com,2025-01-10 11:19:00,PROD240,Require Shoes,Electronics,3,1902.58,0.1,38.31,5175.28,UPI,Processing,"54216 Jackson View, West Stacymouth, NC 78668",Ryanberg,India,45423,True
ORD000121,CUST3712,Katherine Christensen MD,perezjessica@gmail.com,2025-12-05 10:56:00,PROD838,Development Watch,Electronics,10,266.44,0.11,8.11,2379.43,Net Banking,Returned,"50648 Brittney Causeway, Lake Maryton, DE 55128",Jamesside,Germany,33627,True
ORD000122,CUST6070,Christian Neal,robert18@dean-haynes.biz,2026-05-12 14:39:00,PROD928,Then Chair,Books,5,1506.02,0.24,11.7,5734.58,Debit Card,Processing,"PSC 8914, Box 1173, APO AP 26682",Marieborough,Germany,47414,False
ORD000123,CUST3267,Elizabeth Williams,haleycastillo@gmail.com,2025-08-25 09:49:00,PROD993,Able Book,Electronics,7,1008.3,0.13,8.1,6148.65,Cash on Delivery,Processing,"97218 Jennifer Courts, Dawnmouth, KS 61354",North Lisaton,UK,38586,False
ORD000124,CUST8361,Michael Simmons,yorkpamela@christian.com,2025-10-11 03:45:00,PROD625,Get Shoes,Groceries,9,1703.08,0.09,38.16,13986.39,Net Banking,Shipped,"415 White Locks Suite 746, Marshburgh, DC 91749",Port Erikchester,India,77931,True
ORD000125,CUST4862,Mr. Jeffrey Carr,huffmannichole@hotmail.com,2026-02-23 14:56:00,PROD495,Wait Laptop,Home,6,1861.29,0.12,19.82,9847.43,Debit Card,Shipped,"67014 Smith Ways Apt. 588, South Dorothybury, MI 87494",Hernandezside,India,80836,False
ORD000126,CUST3273,Mason Moore,ebooth@yahoo.com,2026-04-22 03:53:00,PROD877,Full Bag,Books,6,1583.8,0.04,14.34,9137.03,Net Banking,Delivered,"83866 Christian Mills Suite 177, Davidfort, SD 02830",South Robertside,Canada,72472,True
ORD000127,CUST9647,Brandon Munoz,diamondbryant@yahoo.com,2026-04-09 02:01:00,PROD533,Himself Laptop,Groceries,5,435.23,0.04,47.01,2136.11,UPI,Cancelled,"5899 Moran Lakes, Wilsonbury, MA 47049",Amystad,USA,92526,False
ORD000128,CUST9782,Steven Vasquez,kingjames@gmail.com,2025-03-04 01:15:00,PROD116,Wonder Bag,Sports,7,1279.71,0.19,3.14,7259.1,Wallet,Delivered,"3516 Sara Villages, Port Patriciamouth, OR 66587",South Adam,USA,96998,True
ORD000129,CUST2402,Timothy Roberson,heatherthompson@gmail.com,2025-05-30 13:00:00,PROD636,Body Book,Electronics,10,708.87,0.17,9.37,5892.99,Wallet,Returned,"669 Joshua Junctions Suite 722, Morrisonhaven, UT 72303",Jenniferside,Canada,83414,True
ORD000130,CUST6649,Daniel Klein,tinasantos@gmail.com,2025-07-19 15:02:00,PROD346,Most Bag,Beauty,7,1962.17,0.08,0.81,12637.18,Cash on Delivery,Pending,"158 Aguilar Shores Suite 846, New Danielfurt, AR 88352",East Josephburgh,India,38068,False
ORD000131,CUST8612,Brianna Brown,karenjohnson@yahoo.com,2025-03-10 01:22:00,PROD812,Blue Watch,Beauty,9,680.4,0.19,41.52,5001.64,Debit Card,Returned,"863 Schwartz Causeway, Hughesmouth, AR 02200",Jamesmouth,USA,30064,True
ORD000132,CUST6080,Michele Holland,kellythompson@jones.com,2026-01-02 14:02:00,PROD627,Huge Watch,Groceries,5,407.17,0.24,44.29,1591.54,Wallet,Shipped,"422 Smith Mountain Apt. 025, Port Sarahport, WY 75562",Charlesmouth,UK,69365,False
ORD000133,CUST5476,Clinton Jones,zdaniels@bailey.com,2025-01-19 20:12:00,PROD227,Glass Chair,Home,5,717.16,0.23,43.29,2804.36,Net Banking,Shipped,"878 Danny Key, Allenbury, TX 42566",Moonville,UK,51078,False
ORD000134,CUST5369,Nathaniel Johnson,stucker@hotmail.com,2026-04-04 12:21:00,PROD920,Data Laptop,Beauty,3,994.93,0.15,46.22,2583.29,Net Banking,Cancelled,"28801 Ellen Trail, Port Gina, CT 27446",Lucasland,India,98397,False
ORD000135,CUST8305,Allison Love,jonesgregory@grant-andrews.com,2025-11-05 05:34:00,PROD717,Whether Bag,Books,5,645.82,0.02,33.05,3197.57,Debit Card,Shipped,"6650 Nunez Place Apt. 919, Lake Melaniestad, CT 38490",Catherineport,Australia,57868,False
ORD000136,CUST2229,Rodney Johnson,derekmyers@phillips.com,2025-06-29 14:02:00,PROD787,Activity Bag,Books,6,1231.63,0.13,31.97,6461.08,UPI,Pending,"00996 Kevin Summit, Jasonhaven, GA 24617",New Mary,Canada,25971,True
ORD000137,CUST7001,Michael Bradley,enewman@powers-king.com,2026-05-03 00:09:00,PROD470,She Watch,Sports,10,1357.79,0.13,6.31,-11819.08,Credit Card,Processing,"2314 Rachel Island Suite 759, Heatherberg, OK 48275",Susanburgh,Canada,01134,True
ORD000138,CUST7521,Richard Joseph,mary25@yahoo.com,2025-12-14 14:23:00,PROD421,Maintain Bag,Home,6,890.66,0.02,6.88,5243.96,Debit Card,Shipped,"8129 Meagan Walks Apt. 834, Lake Charlestown, NY 83289",Port Bonniefurt,India,77838,True
ORD000139,CUST8311,Andrew Green,michaelwalker@hotmail.com,2026-01-12 05:31:00,PROD319,Significant Phone,Home,9,777.04,0.17,13.09,5817.58,Cash on Delivery,Shipped,"8816 Shaw Shore, Port Tamara, TX 22238",South Erik,UK,74734,True
ORD000140,CUST6236,Mary Faulkner,billy73@gmail.com,2025-03-04 04:54:00,PROD783,Everything Book,Beauty,2,906.83,0.27,22.26,1346.23,Credit Card,Pending,"385 Harrison Motorway, North Tinamouth, VT 68838",Maryview,Canada,76343,False
ORD000141,CUST9335,Carrie Valdez,blacknicholas@gmail.com,2026-04-02 09:54:00,PROD329,Name Laptop,Fashion,3,1425.06,0.28,31.89,3110.02,Debit Card,Shipped,"7908 Scott Forks Apt. 843, East Eric, VT 16010",South Lisa,USA,94906,False
ORD000142,CUST2412,Michael Mendoza,cjohnson@berry.com,2025-01-14 11:35:00,PROD167,Professional Book,Books,10,740.98,0.24,27.58,5659.03,Cash on Delivery,Cancelled,"24286 Natalie Stream, Staceyborough, PA 62290",Jacksonchester,Australia,79254,False
ORD000143,CUST2215,Kevin Saunders,jennifercooper@yahoo.com,2025-09-27 13:49:00,PROD560,Pick Watch,Beauty,7,1647.56,0.02,48.62,11350.88,Wallet,Returned,"6210 Alexandra Parkways, Serranoville, NJ 81077",Port Amandaville,Germany,12715,True
ORD000144,CUST3034,Mr. Larry Carey,cwood@hotmail.com,2026-03-26 17:40:00,PROD630,Next Shoes,Home,10,368.02,0.29,21.63,2634.57,Debit Card,Pending,"5991 Anderson Neck Apt. 149, Scotttown, WA 01433",New Adrianborough,USA,90647,False
ORD000145,CUST5105,Jennifer Rodriguez,jose86@hotmail.com,2026-04-24 22:14:00,PROD301,History Bag,Sports,6,1895.23,0.16,14.2,9566.16,UPI,Pending,"68872 Hansen Orchard Suite 495, Fitzgeraldville, IN 59037",North Jason,USA,53003,False
ORD000146,CUST6531,Rebecca Mendez,paulfields@morrow.org,2025-11-11 17:05:00,PROD962,Learn Phone,Electronics,9,1283.77,0.18,29.03,9503.25,Credit Card,Processing,"51906 Mendez Pike Suite 902, Gonzalesborough, TN 68416",Jameshaven,India,68109,True
ORD000147,CUST1496,Lisa Craig,dianacantrell@gmail.com,2026-05-01 20:49:00,PROD609,Fact Bag,Sports,10,532.99,0.06,28.61,5038.72,UPI,Cancelled,"669 April Street Apt. 184, Michaelview, PA 25997",Spearsshire,Australia,01110,False
ORD000148,CUST7809,Jason Rodriguez,matthew18@walter-li.org,2025-09-05 07:51:00,PROD595,Enough Watch,Fashion,7,598.38,0.02,3.0,4107.89,UPI,Delivered,"735 Maldonado Radial Apt. 714, South Cynthiabury, UT 30638",Robertstad,Canada,68200,True
ORD000149,CUST2739,Mercedes Baker,rosskaitlyn@yahoo.com,2025-06-10 22:20:00,PROD426,Bag Shoes,Books,6,1950.87,0.04,18.53,11255.54,Credit Card,Cancelled,"5539 White Summit, South Jillian, WA 32227",Jamieborough,Germany,33229,False
ORD000150,CUST3616,Heather Maxwell,loweelizabeth@smith.info,2025-05-07 04:06:00,PROD933,Hot Book,Sports,1,583.97,0.12,30.77,544.66,Cash on Delivery,Processing,"472 Sanders Terrace Apt. 086, Ayerston, MI 52106",South Tiffany,Germany,92021,True
ORD000151,CUST7442,Emily Smith,ucarpenter@salazar-green.net,2026-01-26 05:31:00,PROD617,Everyone Watch,Fashion,9,936.3,0.26,24.87,6260.63,Debit Card,Pending,"552 Coleman Manor Suite 564, Whiteberg, TX 30459",Lake Josephbury,Canada,73290,False
ORD000152,CUST9793,James Thomas,lshaffer@porter-cowan.net,2025-01-25 01:18:00,PROD108,None Chair,Electronics,8,1197.05,0.25,33.63,7215.93,Net Banking,Shipped,"4890 Garcia Estates Apt. 347, South Julieview, MN 73947",Mauricechester,USA,16391,False
ORD000153,CUST6939,Michael Jacobs,michael87@griffin.info,2026-01-08 11:48:00,PROD666,Program Book,Electronics,7,735.05,0.12,28.51,4556.42,Net Banking,Processing,"USNS Davidson, FPO AA 55789",Sweeneyland,Canada,10870,False
ORD000154,CUST7114,Darren Stewart,catherine64@yahoo.com,2026-01-27 17:17:00,PROD913,Statement Book,Sports,10,1362.4,0.04,48.75,13127.79,UPI,Delivered,"987 Jackson Walk Apt. 234, East Garrettville, CA 62522",North Kellihaven,USA,11412,True
ORD000155,CUST9508,Luke Miller,jerome47@hotmail.com,2025-11-05 16:25:00,PROD567,Card Shoes,Sports,9,85.31,0.01,35.68,795.79,Wallet,Delivered,"05577 Dunn Dale, New Carla, WA 83843",Millsside,USA,41088,False
ORD000156,CUST6511,Karen Perez,aparker@moore-smith.net,2026-04-22 19:20:00,PROD619,Teacher Chair,Sports,3,788.94,0.18,42.13,1982.92,Wallet,Cancelled,"4780 Arroyo Neck, Albertchester, LA 78751",Port Adrian,UK,49475,False
ORD000157,CUST1436,Stephen Kim,jenniferbrewer@walker-miller.com,2025-09-01 00:23:00,PROD711,Nation Watch,Home,6,1349.24,0.29,29.19,5776.95,Cash on Delivery,Returned,"8463 Ian Highway Apt. 797, Jackiefort, MD 03043",North Tara,Canada,03401,True
ORD000158,CUST3421,Brian Adams,halledward@yahoo.com,2026-01-05 01:37:00,PROD941,Director Bag,Fashion,8,345.17,0.19,30.99,2267.69,Credit Card,Delivered,"5705 Megan Drive Apt. 461, Whiteview, MS 02154",Port Jenniferfurt,Canada,58560,True
ORD000159,CUST8726,Zachary Gonzalez,thomasmaldonado@mayer-moore.com,2025-04-08 00:28:00,PROD993,Size Chair,Beauty,6,840.47,0.12,10.19,4447.87,Cash on Delivery,Cancelled,"USS King, FPO AP 39667",West Paige,India,87886,True
ORD000160,CUST8531,Brian Chen,jacksonjoshua@gmail.com,2025-09-23 06:35:00,PROD645,Individual Book,Sports,6,1996.26,0.14,18.84,10319.54,UPI,Processing,"97925 John Parks, Lake Christineton, MI 84986",Lake Amanda,Australia,14577,False
ORD000161,CUST5735,David Holden,bquinn@hotmail.com,2025-11-09 15:12:00,PROD821,Huge Shoes,Beauty,4,561.62,0.09,47.07,2091.37,Cash on Delivery,Shipped,"0778 Daniels Overpass, New Jacob, MD 96498",Hillside,UK,21517,False
ORD000162,CUST6654,Christopher Phillips,shawn86@hotmail.com,2025-09-03 11:35:00,PROD891,Crime Chair,Fashion,5,579.14,0.17,27.16,2430.59,UPI,Delivered,"351 Lee Springs Suite 829, Marcusmouth, CT 69077",North Maryberg,India,23915,False
ORD000163,CUST4310,Christina Washington,duncanmary@burns.com,2026-05-05 22:05:00,PROD947,Hit Phone,Home,6,1848.4,0.2,37.37,8909.69,Wallet,Processing,"37170 Grant Mall, Lauraton, RI 35341",Lake Chadport,Australia,10716,False
ORD000164,CUST4814,Toni Davis,hlopez@wright.net,2025-03-12 03:39:00,PROD153,Just Laptop,Books,10,482.37,0.02,45.26,4772.49,UPI,Processing,"761 Laura Plaza Suite 852, Mahoneymouth, MD 49223",Duranchester,Australia,95641,False
ORD000165,CUST8793,David Gardner,michael77@yahoo.com,2025-02-21 21:49:00,PROD588,A Bag,Fashion,3,15.34,0.17,46.45,84.65,UPI,Delivered,"082 Smith Forges Apt. 504, North Benjamin, FL 18642",Michaelshire,Germany,33250,False
ORD000166,CUST3868,Robert Davis,jessicacummings@yahoo.com,2025-11-27 01:58:00,PROD527,Consumer Chair,Fashion,2,1306.34,0.07,36.93,2466.72,Credit Card,Pending,"409 Miller Centers, Michaelchester, DE 30217",Lake Kimberlyfurt,UK,07595,False
ORD000167,CUST6489,Andrew Fernandez,wayne32@nunez.info,2025-04-06 23:55:00,PROD391,Soldier Watch,Beauty,5,1754.1,0.0,28.4,8798.9,Wallet,Pending,"64622 Miller Ports, New Raymondland, NY 57450",Port Dennis,Canada,73809,False
ORD000168,CUST8518,James Duncan,charlesfrank@cohen-johnston.com,2026-04-01 04:54:00,PROD763,Remain Book,Beauty,9,938.7,0.06,5.63,7947.03,Debit Card,Processing,"3559 Kayla Extension Suite 979, South Brady, IN 26674",Ericland,India,15229,False
ORD000169,CUST9442,Dana Oliver,alexander14@ruiz-rivera.net,2026-02-09 09:36:00,PROD435,Development Laptop,Books,4,355.11,0.26,44.85,1095.98,Cash on Delivery,Delivered,"792 Nicholas Shore Apt. 420, Jamesview, NH 86321",North Paulview,India,87399,True
ORD000170,CUST6400,Mary Lin,michelle63@romero-mckinney.com,2025-03-13 15:20:00,PROD409,Memory Phone,Beauty,4,18.63,0.12,22.34,87.92,Wallet,Shipped,"38780 John Pines, Matthewfurt, GA 02909",Gabriellestad,India,82451,False
ORD000171,CUST9233,Zachary Irwin,garrettnatasha@gmail.com,2025-12-01 11:44:00,PROD820,Yet Chair,Home,4,128.94,0.04,15.34,510.47,Cash on Delivery,Delivered,"25621 Meyer Springs Apt. 639, South Tara, PA 43661",Danielsborough,India,86021,False
ORD000172,CUST7121,Joshua Mcbride,haley82@forbes-daugherty.com,2025-07-08 19:14:00,PROD525,Reality Bag,Sports,4,1914.93,0.14,22.75,6610.11,Net Banking,Cancelled,"USNS Stewart, FPO AP 70357",East Lonnieberg,Canada,95800,True
ORD000173,CUST6927,Fernando Dudley,scott42@gmail.com,2026-01-26 07:43:00,PROD179,Both Phone,Electronics,0,1746.9,0.02,22.34,17141.96,Credit Card,Returned,"949 Caitlyn Fort, West Christopherfort, NY 79761",Josephstad,Canada,24615,True
ORD000174,CUST9008,Katherine Taylor,antonioduran@schaefer.com,2025-10-21 17:09:00,PROD193,Situation Phone,Books,3,659.59,0.16,5.81,1667.98,Credit Card,Processing,"12797 Delacruz Gateway, Sullivanton, WA 50357",Phillipshire,UK,78332,True
ORD000175,CUST1356,Margaret Padilla,hayesmargaret@rich.net,2025-09-20 13:29:00,PROD505,Note Book,Groceries,10,120.18,0.14,40.35,1073.9,Credit Card,Returned,"680 Kelly Locks, Kimport, GA 55873",Christieton,Australia,90934,True
ORD000176,CUST8734,Brenda Gallegos,sharpdaniel@hotmail.com,2025-10-24 02:02:00,PROD132,Writer Book,Books,7,692.34,0.02,49.71,4799.16,Debit Card,Pending,"PSC 8266, Box 5702, APO AA 77874",South Christopher,USA,42978,False
ORD000177,CUST3178,Susan Hogan,wilsonshannon@miller-zimmerman.net,2025-07-11 12:28:00,PROD769,Population Chair,Home,7,754.41,0.2,33.09,4257.79,Credit Card,Cancelled,"USCGC Pierce, FPO AE 22899",Arianaberg,USA,21750,False
ORD000178,CUST9920,Cassidy Joseph,kyle74@hotmail.com,2025-09-28 04:46:00,PROD534,Course Phone,Books,4,1670.47,0.23,48.92,5193.97,Debit Card,Delivered,"09407 Foley Plains, New Nicolebury, OR 86939",Chavezmouth,USA,10908,False
ORD000179,CUST7868,Adriana Khan,brandonhernandez@hotmail.com,2025-06-27 04:17:00,PROD729,Happy Chair,Electronics,4,1875.13,0.22,5.64,5856.05,Debit Card,Returned,"994 Knapp Causeway, South Victoriaburgh, LA 80597",South Kara,USA,47711,True
ORD000180,CUST1724,Anna Evans,wwilkins@yahoo.com,2025-02-21 19:02:00,PROD511,Threat Watch,Fashion,8,1197.58,0.21,2.43,7571.14,Wallet,Returned,"2145 Warren Square Apt. 901, South Jenniferport, PA 41983",Aliciastad,USA,17502,True
ORD000181,CUST6253,Kathleen Daniel,nmorton@gmail.com,2025-03-13 16:18:00,PROD342,Section Book,Fashion,4,1632.49,0.22,15.95,5109.32,Cash on Delivery,Cancelled,"10713 Gutierrez Isle, Annborough, SC 26871",Jonathanland,Canada,40841,True
ORD000182,CUST7999,Joshua Wang,matthew99@collier.com,2025-07-31 09:17:00,PROD669,These Watch,Electronics,1,1115.65,0.18,36.76,951.59,UPI,Processing,"0272 Mcclain Plain Suite 760, Annettemouth, ND 02954",New Gina,Australia,46847,False
ORD000183,CUST8758,Chase Pittman,ksims@hotmail.com,2026-02-07 16:20:00,PROD346,Police Chair,Fashion,7,819.48,0.09,9.19,5229.28,UPI,Cancelled,"5046 Tyler Freeway, Shannonport, NC 40126",North Neil,Australia,05402,True
ORD000184,CUST7363,Susan Wallace,jstein@peterson.net,2026-02-17 14:58:00,PROD348,Force Book,Fashion,1,1126.96,0.29,27.86,828.0,UPI,Processing,"82307 Reeves Pike, North Larryton, PA 11914",Steventon,Australia,14014,True
ORD000185,CUST7179,Mary Edwards,manuellee@yahoo.com,2026-04-18 14:54:00,PROD789,No Phone,Sports,6,189.47,0.22,9.52,896.24,Credit Card,Shipped,"142 Joshua Bridge Apt. 385, Josephport, IA 22950",West Christinamouth,India,71355,True
ORD000186,CUST1251,Carlos Ruiz,reyeschristopher@white-carlson.org,2026-02-16 18:46:00,PROD316,Professional Shoes,Beauty,9,437.95,0.06,45.35,3750.41,Credit Card,Shipped,"545 Jennifer Skyway Apt. 792, Port Leahmouth, NH 41184",Ruizbury,Australia,19338,False
ORD000187,CUST5637,Lisa Durham,hollyortega@yahoo.com,2026-04-14 07:44:00,PROD489,Long Watch,Sports,10,1409.02,0.12,11.97,12411.35,Cash on Delivery,Shipped,"1577 Justin Keys, New Dakota, VT 14523",Angelaland,Germany,40100,False
ORD000188,CUST4328,Jennifer Gutierrez,terrireyes@clark-benson.biz,2025-05-14 11:32:00,PROD479,Still Book,Books,8,934.68,0.24,36.12,5718.97,Credit Card,Shipped,"Unit 9583 Box 2197, DPO AE 78117",Nguyenville,Canada,58856,True
ORD000189,CUST3497,Tyler Jones,pmurphy@brown.org,2026-01-15 04:01:00,PROD300,Weight Book,Fashion,5,1108.86,0.18,36.0,4582.33,Net Banking,Shipped,"27846 Gonzalez Springs, Kevinport, NE 94583",Veronicashire,Canada,01565,True
ORD000190,CUST9037,Kayla Abbott,woodana@gmail.com,2025-09-13 17:41:00,PROD571,A Shoes,Beauty,6,518.37,0.25,48.33,2381.0,UPI,Returned,"40369 Garrett Station Suite 666, Lake Glenn, ID 73301",Bridgesstad,USA,55188,True
ORD000191,CUST9584,Zachary Santiago,jonesalfred@dyer.com,2026-01-04 17:31:00,PROD134,Become Chair,Groceries,3,1834.21,0.16,32.09,4654.3,Credit Card,Pending,"9692 Hicks Plaza Suite 653, South Cassandra, NM 96303",Lake Walter,Australia,54350,True
ORD000192,CUST4583,Laura Johnson,hbush@olson.net,2026-01-27 00:26:00,PROD617,Town Watch,Home,3,1685.88,0.07,35.36,4738.97,Credit Card,Pending,"Unit 4781 Box 8913, DPO AA 83163",Lake Cynthiashire,Canada,41460,False
ORD000193,CUST5501,Stephanie Nichols,egibson@gross.com,2025-12-04 15:01:00,PROD648,Figure Book,Electronics,1,1066.76,0.12,0.84,939.59,Wallet,Returned,"940 Lane Ports Apt. 490, Toddberg, CA 36919",Davidview,Australia,36574,False
ORD000194,CUST6807,Alexis Rodriguez,donnawood@green.com,2026-02-17 05:06:00,PROD373,Memory Chair,Books,2,1051.15,0.07,30.99,1986.13,Credit Card,Shipped,"1292 Mullins Loop, Youngmouth, SC 22427",New Jessica,Germany,45730,False
ORD000195,CUST1519,Dennis Weiss,stevenalvarez@reese-goodwin.net,2025-08-24 18:15:00,PROD195,East Watch,Books,4,603.45,0.25,4.03,1814.38,Net Banking,Returned,"4286 Keith Union Suite 658, North Samanthastad, NE 80518",Matthewview,Canada,13382,False
