order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order,calculated_total,amount_mismatch,revenue,net_amount,order_month,is_high_value
ORD000087,CUST7511,Omar Ware,tprice@gmail.com,2026-02-16 03:29:00,PROD966,Describe Chair,Sports,2,285.81,0.29,43.01,448.86,UPI,Returned,"182 Nguyen Mount, West Emilyfort, SC 41579",Carrshire,India,15473,False,448.8602,False,571.62,405.85,2026-02,False
ORD000088,CUST7242,Ryan Williamson,powerslawrence@gmail.com,2025-01-08 08:34:00,PROD942,Focus Bag,Home,2,912.3,0.2,33.62,1493.3,Credit Card,Cancelled,"286 Carlson Ports Suite 627, New Garrett, DC 25024",Meganton,Australia,47560,True,1493.3,False,1824.6,1459.68,2025-01,False
ORD000089,CUST8606,Kari Lee,fortiz@yahoo.com,2025-08-30 00:39:00,PROD817,See Book,Beauty,9,659.37,0.18,32.38,4898.53,Net Banking,Returned,"19034 Joshua Plain Suite 279, Dunnville, DE 35613",Amberton,India,94739,True,4898.5306,False,5934.33,4866.15,2025-08,False
ORD000090,CUST8432,Daniel Coleman,nancy07@bailey-montoya.info,2025-01-24 01:19:00,PROD479,Tree Bag,Beauty,8,236.66,0.07,26.88,1787.63,Cash on Delivery,Delivered,"Unit 3395 Box 9629, DPO AE 27583",Port Brian,Canada,46483,False,1787.6304,False,1893.28,1760.75,2025-01,False
ORD000091,CUST7686,Linda Jackson,ashley81@gmail.com,2025-10-28 23:46:00,PROD386,Social Laptop,Beauty,3,1771.4,0.2,41.68,4293.04,UPI,Cancelled,"2232 Poole Trace, Burnsshire, KY 82789",Brooksland,USA,83551,False,4293.040000000001,False,5314.200000000001,4251.36,2025-10,False
ORD000092,CUST6876,Patricia Powell,shawn75@hotmail.com,2025-08-16 07:54:00,PROD162,Able Watch,Home,6,203.21,0.21,27.22,990.44,Debit Card,Returned,"751 Robinson Meadow, South Joseph, LA 44771",New Melissa,India,45555,False,990.4354,False,1219.26,963.22,2025-08,False
ORD000093,CUST4362,Pamela Williams,martinezmia@yahoo.com,2025-02-16 21:13:00,PROD170,Loss Chair,Groceries,10,1942.33,0.02,16.68,19051.51,Wallet,Processing,"24241 Wright Landing Apt. 064, South Diana, CT 00643",South Christian,USA,78315,True,19051.514,False,19423.3,19034.83,2025-02,True
ORD000094,CUST3129,Michael Smith,mcneilrobert@gmail.com,2026-02-21 07:21:00,PROD653,Mean Book,Groceries,3,1578.34,0.18,13.86,3896.58,Debit Card,Processing,"11554 Patrick Via Apt. 218, New Debramouth, VA 28426",South Christina,India,58485,True,3896.5764,False,4735.02,3882.72,2026-02,False
ORD000095,CUST7897,Angelica Garcia,bbell@moody-wright.com,2025-03-09 00:22:00,PROD638,Energy Laptop,Beauty,4,1179.76,0.0,13.27,4732.31,Credit Card,Processing,"043 Julie Hill Apt. 376, East Victorland, AL 47830",Davidshire,UK,55664,False,4732.31,False,4719.04,4719.04,2025-03,False
ORD000096,CUST9543,Michael Farmer,matthewsalexander@williams.biz,2026-02-03 11:32:00,PROD408,Move Watch,Beauty,10,222.56,0.15,47.27,1939.03,Credit Card,Pending,"6188 Joshua Inlet Apt. 832, Peterland, UT 57843",North John,India,57449,False,1939.03,False,2225.6,1891.76,2026-02,False
ORD000097,CUST6277,Logan Brown,smithderrick@martin.net,2026-03-10 12:27:00,PROD722,Nation Shoes,Electronics,2,983.09,0.27,3.67,1438.98,Debit Card,Pending,"52410 Roman Groves Apt. 491, Gibsonstad, NM 74803",West Eric,Germany,13988,False,1438.9814,False,1966.18,1435.31,2026-03,False
ORD000098,CUST2874,Megan Wilson,trevinoalexander@ruiz.com,2025-07-15 19:33:00,PROD973,Country Bag,Beauty,5,910.16,0.18,4.96,3736.62,Wallet,Returned,"USS Tran, FPO AP 97581",Walkerbury,Australia,55060,True,3736.616,False,4550.8,3731.66,2025-07,False
ORD000099,CUST2557,Erica Mckenzie,shawrachel@gmail.com,2025-08-09 14:56:00,PROD420,Dog Watch,Home,4,830.56,0.25,19.94,2511.62,Cash on Delivery,Returned,"1744 Miller Motorway, West Jamesshire, ME 97438",South Micheal,Germany,65166,False,2511.62,False,3322.24,2491.68,2025-08,False
ORD000100,CUST7105,Dr. Morgan Payne Phd,randolphandrew@reed.com,2026-05-04 04:43:00,PROD931,Ability Shoes,Sports,8,138.93,0.25,4.66,838.24,Credit Card,Pending,"413 Robert Circle Apt. 410, Port April, MN 60592",New Codyberg,Canada,84022,False,838.24,False,1111.44,833.58,2026-05,False
ORD000101,CUST1842,Angela Bradley,joelgreen@yahoo.com,2025-12-10 03:26:00,PROD394,With Phone,Home,6,1747.85,0.28,21.15,7571.86,UPI,Returned,"7431 Derek Trail Apt. 212, Owenschester, ND 47462",South Kyle,India,35236,True,7571.861999999998,False,10487.1,7550.71,2025-12,False
ORD000102,CUST5564,Ann Aguirre,lewismelissa@gmail.com,2025-03-21 21:30:00,PROD687,Benefit Shoes,Groceries,4,1695.31,0.11,27.81,6063.11,Net Banking,Pending,"8044 Anthony Lodge Suite 883, South Curtisberg, AL 08584",East James,Canada,53006,True,6063.113600000001,False,6781.24,6035.299999999999,2025-03,False
ORD000103,CUST6751,Mark Newman,johnsoncaleb@hotmail.com,2025-11-08 21:53:00,PROD106,Life Shoes,Groceries,5,62.76,0.08,38.12,326.82,Debit Card,Shipped,"1070 Sandra Meadows, Crawfordfurt, NE 23151",Jasonburgh,Canada,36543,False,326.81600000000003,False,313.8,288.7,2025-11,False
ORD000104,CUST6585,Stephen Johnson,victor87@miller.com,2025-02-05 04:47:00,PROD261,Kind Book,Home,1,188.06,0.16,18.81,176.78,Cash on Delivery,Delivered,"806 Castillo Tunnel, Coopershire, MD 51406",Hectormouth,Germany,78766,True,176.7804,False,188.06,157.97,2025-02,False
ORD000105,CUST7947,Steven Osborne,xmoreno@key.com,2026-03-29 01:09:00,PROD597,Exactly Phone,Books,3,1510.1,0.01,4.08,4489.08,Net Banking,Delivered,"96522 Brittany Valley, Robintown, UT 46596",New Stacy,Germany,65018,True,4489.076999999999,False,4530.299999999999,4485.0,2026-03,False
ORD000106,CUST9633,Casey Johnson,carolynsmith@smith-hardin.com,2026-01-22 16:07:00,PROD783,Sure Book,Electronics,6,862.68,0.08,33.92,4795.91,Debit Card,Delivered,"0029 Kim Vista, Susanstad, TN 52352",West Kevinberg,UK,21145,True,4795.9136,False,5176.08,4761.99,2026-01,False
ORD000107,CUST1126,Jessica Fowler,grant89@yahoo.com,2025-01-04 06:19:00,PROD609,Dog Bag,Books,4,1535.86,0.23,14.47,4744.92,Debit Card,Pending,"4422 Stacy Ports, Rosalesshire, HI 79457",Samanthabury,USA,84340,False,4744.9188,False,6143.44,4730.45,2025-01,False
ORD000108,CUST1693,Unknown Customer,michaelflores@mcclure.com,2025-09-30 22:14:00,PROD546,Likely Laptop,Books,9,1119.65,0.2,17.71,8079.19,Credit Card,Delivered,"15410 Paul Street, Costachester, MS 46537",Garciafort,Germany,76267,False,8079.19,False,10076.85,8061.48,2025-09,False
ORD000109,CUST8538,Melissa Martin,phillipslucas@jones.biz,2025-10-21 12:45:00,PROD951,College Bag,Home,7,582.58,0.12,48.31,3637.0,Credit Card,Processing,"9970 Dunlap Expressway, Mooreville, IL 25402",Terryside,UK,35269,True,3637.0028,False,4078.06,3588.69,2025-10,False
ORD000110,CUST4630,Elizabeth Davis,xhernandez@gmail.com,2025-05-05 13:37:00,PROD441,Late Chair,Fashion,7,1050.31,0.12,15.51,6485.42,Credit Card,Shipped,"10324 Thomas Crescent Suite 677, Christopherside, HI 49131",Woodmouth,Canada,6349,True,6485.4196,False,7352.17,6469.91,2025-05,False
ORD000111,CUST4871,John Perez,hernandezheather@gmail.com,2025-09-29 16:12:00,PROD205,Bed Shoes,Home,6,705.44,0.29,32.27,3037.44,Debit Card,Processing,"380 Cardenas Manor Suite 937, Christianton, OK 68241",North Stacy,USA,59357,True,3037.4444,False,4232.64,3005.17,2025-09,False
ORD000112,CUST8354,William Stanton,bradmiller@graham.org,2026-01-25 20:04:00,PROD797,Evening Phone,Beauty,3,1902.83,0.19,23.2,4647.08,Cash on Delivery,Cancelled,"68685 Stone Well, Port Isabellashire, WY 55498",South Edwardshire,Canada,77562,False,4647.0769,False,5708.49,4623.88,2026-01,False
ORD000113,,Traci Garcia,floydmikayla@humphrey-baker.info,2026-03-19 20:20:00,PROD460,Owner Phone,Electronics,3,882.33,0.14,31.57,2307.98,UPI,Shipped,"46299 Williams Isle, North Julie, KY 49317",West Lisaport,UK,41257,False,2307.9814,False,2646.99,2276.41,2026-03,False
ORD000114,CUST9307,John Horton,dennismccann@schroeder-flores.biz,2025-01-20 01:23:00,PROD493,Point Watch,Sports,5,158.08,0.26,42.76,627.66,Wallet,Cancelled,"3678 Nicholson Passage, North Larry, MO 18280",East Jamesborough,Australia,8054,True,627.6560000000001,False,790.4000000000001,584.9,2025-01,False
ORD000115,CUST8381,Jesus Hull,micheal78@reid-martinez.com,2025-08-19 18:41:00,PROD205,Effort Chair,Groceries,4,646.45,0.14,7.54,2231.33,UPI,Pending,"79855 Mary Green Apt. 406, East Melissaborough, IN 85354",Lake Jamie,Australia,85905,True,2231.328,False,2585.8,2223.79,2025-08,False
ORD000116,CUST3600,Alejandro Deleon,pbuck@burke.com,2025-09-16 20:11:00,PROD472,Entire Book,Home,1,499.25,0.13,21.97,456.32,Net Banking,Cancelled,"466 Stevens Forge Suite 489, Silvatown, TN 49552",Kennethville,UK,63643,False,456.3175,False,499.25,434.35,2025-09,False
ORD000117,CUST5128,William Davidson,diana43@gmail.com,2025-12-14 19:03:00,PROD841,Nation Chair,Beauty,6,136.49,0.03,33.92,828.29,Wallet,Shipped,"652 Diana Hill, Rebeccafurt, WA 05130",West Jessica,USA,29646,False,828.2918,False,818.94,794.37,2025-12,False
ORD000118,CUST7421,Margaret Alvarez,megan82@yahoo.com,2025-02-11 18:42:00,PROD232,Bill Phone,Beauty,3,1833.91,0.09,32.8,5039.37,Credit Card,Returned,"825 Jeffrey Fork Suite 655, Brendamouth, DE 62175",Port Cynthiashire,Germany,81851,False,5039.3743,False,5501.7300000000005,5006.57,2025-02,False
ORD000119,CUST9624,Steve Mason,robert22@gmail.com,2025-11-26 10:52:00,PROD195,Guess Bag,Beauty,3,1341.88,0.25,36.94,3056.17,Net Banking,Returned,"52175 Lawrence Centers Apt. 743, New Kathy, WY 12040",New Ryan,Canada,56784,False,3056.1700000000005,False,4025.64,3019.23,2025-11,False
ORD000120,CUST4711,Vincent Reyes,missing@email.com,2025-01-10 11:19:00,PROD240,Require Shoes,Electronics,3,1902.58,0.1,38.31,5175.28,UPI,Processing,"54216 Jackson View, West Stacymouth, NC 78668",Ryanberg,India,45423,True,5175.276000000001,False,5707.74,5136.969999999999,2025-01,False
ORD000121,CUST3712,Katherine Christensen Md,perezjessica@gmail.com,2025-12-05 10:56:00,PROD838,Development Watch,Electronics,10,266.44,0.11,8.11,2379.43,Net Banking,Returned,"50648 Brittney Causeway, Lake Maryton, DE 55128",Jamesside,Germany,33627,True,2379.4260000000004,False,2664.4,2371.32,2025-12,False
ORD000122,CUST6070,Christian Neal,robert18@dean-haynes.biz,2026-05-12 14:39:00,PROD928,Then Chair,Books,5,1506.02,0.24,11.7,5734.58,Debit Card,Processing,"PSC 8914, Box 1173, APO AP 26682",Marieborough,Germany,47414,False,5734.576,False,7530.1,5722.88,2026-05,False
ORD000123,CUST3267,Elizabeth Williams,haleycastillo@gmail.com,2025-08-25 09:49:00,PROD993,Able Book,Electronics,7,1008.3,0.13,8.1,6148.65,Cash on Delivery,Processing,"97218 Jennifer Courts, Dawnmouth, KS 61354",North Lisaton,UK,38586,False,6148.647,False,7058.099999999999,6140.549999999999,2025-08,False
ORD000125,CUST4862,Mr. Jeffrey Carr,huffmannichole@hotmail.com,2026-02-23 14:56:00,PROD495,Wait Laptop,Home,6,1861.29,0.12,19.82,9847.43,Debit Card,Shipped,"67014 Smith Ways Apt. 588, South Dorothybury, MI 87494",Hernandezside,India,80836,False,9847.4312,False,11167.74,9827.61,2026-02,False
ORD000126,CUST3273,Mason Moore,ebooth@yahoo.com,2026-04-22 03:53:00,PROD877,Full Bag,Books,6,1583.8,0.04,14.34,9137.03,Net Banking,Delivered,"83866 Christian Mills Suite 177, Davidfort, SD 02830",South Robertside,Canada,72472,True,9137.027999999998,False,9502.8,9122.69,2026-04,False
ORD000127,CUST9647,Brandon Munoz,diamondbryant@yahoo.com,2026-04-09 02:01:00,PROD533,Himself Laptop,Groceries,5,435.23,0.04,47.01,2136.11,UPI,Cancelled,"5899 Moran Lakes, Wilsonbury, MA 47049",Amystad,USA,92526,False,2136.114,False,2176.15,2089.1,2026-04,False
ORD000128,CUST9782,Steven Vasquez,kingjames@gmail.com,2025-03-04 01:15:00,PROD116,Wonder Bag,Sports,7,1279.71,0.19,3.14,7259.1,Wallet,Delivered,"3516 Sara Villages, Port Patriciamouth, OR 66587",South Adam,USA,96998,True,7259.095700000002,False,8957.970000000001,7255.96,2025-03,False
ORD000129,CUST2402,Timothy Roberson,heatherthompson@gmail.com,2025-05-30 13:00:00,PROD636,Body Book,Electronics,10,708.87,0.17,9.37,5892.99,Wallet,Returned,"669 Joshua Junctions Suite 722, Morrisonhaven, UT 72303",Jenniferside,Canada,83414,True,5892.990999999999,False,7088.7,5883.62,2025-05,False
ORD000130,CUST6649,Daniel Klein,tinasantos@gmail.com,2025-07-19 15:02:00,PROD346,Most Bag,Beauty,7,1962.17,0.08,0.81,12637.18,Cash on Delivery,Pending,"158 Aguilar Shores Suite 846, New Danielfurt, AR 88352",East Josephburgh,India,38068,False,12637.1848,False,13735.19,12636.37,2025-07,True
ORD000131,CUST8612,Brianna Brown,karenjohnson@yahoo.com,2025-03-10 01:22:00,PROD812,Blue Watch,Beauty,9,680.4,0.19,41.52,5001.64,Debit Card,Returned,"863 Schwartz Causeway, Hughesmouth, AR 02200",Jamesmouth,USA,30064,True,5001.636,False,6123.599999999999,4960.12,2025-03,False
ORD000132,CUST6080,Michele Holland,kellythompson@jones.com,2026-01-02 14:02:00,PROD627,Huge Watch,Groceries,5,407.17,0.24,44.29,1591.54,Wallet,Shipped,"422 Smith Mountain Apt. 025, Port Sarahport, WY 75562",Charlesmouth,UK,69365,False,1591.536,False,2035.85,1547.25,2026-01,False
ORD000133,CUST5476,Clinton Jones,zdaniels@bailey.com,2025-01-19 20:12:00,PROD227,Glass Chair,Home,5,717.16,0.23,43.29,2804.36,Net Banking,Shipped,"878 Danny Key, Allenbury, TX 42566",Moonville,UK,51078,False,2804.356,False,3585.8,2761.07,2025-01,False
ORD000134,CUST5369,Nathaniel Johnson,stucker@hotmail.com,2026-04-04 12:21:00,PROD920,Data Laptop,Beauty,3,994.93,0.15,46.22,2583.29,Net Banking,Cancelled,"28801 Ellen Trail, Port Gina, CT 27446",Lucasland,India,98397,False,2583.2915,False,2984.79,2537.07,2026-04,False
ORD000135,CUST8305,Allison Love,jonesgregory@grant-andrews.com,2025-11-05 05:34:00,PROD717,Whether Bag,Books,5,645.82,0.02,33.05,3197.57,Debit Card,Shipped,"6650 Nunez Place Apt. 919, Lake Melaniestad, CT 38490",Catherineport,Australia,57868,False,3197.5680000000007,False,3229.1000000000004,3164.52,2025-11,False
ORD000136,CUST2229,Rodney Johnson,derekmyers@phillips.com,2025-06-29 14:02:00,PROD787,Activity Bag,Books,6,1231.63,0.13,31.97,6461.08,UPI,Pending,"00996 Kevin Summit, Jasonhaven, GA 24617",New Mary,Canada,25971,True,6461.078600000001,False,7389.780000000001,6429.11,2025-06,False
ORD000137,CUST7001,Michael Bradley,enewman@powers-king.com,2026-05-03 00:09:00,PROD470,She Watch,Sports,10,1357.79,0.13,6.31,11819.08,Credit Card,Processing,"2314 Rachel Island Suite 759, Heatherberg, OK 48275",Susanburgh,Canada,1134,True,11819.083,True,13577.9,-11825.39,2026-05,False
ORD000138,CUST7521,Richard Joseph,mary25@yahoo.com,2025-12-14 14:23:00,PROD421,Maintain Bag,Home,6,890.66,0.02,6.88,5243.96,Debit Card,Shipped,"8129 Meagan Walks Apt. 834, Lake Charlestown, NY 83289",Port Bonniefurt,India,77838,True,5243.9608,False,5343.96,5237.08,2025-12,False
ORD000139,CUST8311,Andrew Green,michaelwalker@hotmail.com,2026-01-12 05:31:00,PROD319,Significant Phone,Home,9,777.04,0.17,13.09,5817.58,Cash on Delivery,Shipped,"8816 Shaw Shore, Port Tamara, TX 22238",South Erik,UK,74734,True,5817.578799999999,False,6993.36,5804.49,2026-01,False
ORD000140,CUST6236,Mary Faulkner,billy73@gmail.com,2025-03-04 04:54:00,PROD783,Everything Book,Beauty,2,906.83,0.27,22.26,1346.23,Credit Card,Pending,"385 Harrison Motorway, North Tinamouth, VT 68838",Maryview,Canada,76343,False,1346.2318,False,1813.66,1323.97,2025-03,False
ORD000141,CUST9335,Carrie Valdez,blacknicholas@gmail.com,2026-04-02 09:54:00,PROD329,Name Laptop,Fashion,3,1425.06,0.28,31.89,3110.02,Debit Card,Shipped,"7908 Scott Forks Apt. 843, East Eric, VT 16010",South Lisa,USA,94906,False,3110.0196,False,4275.18,3078.13,2026-04,False
nan,CUST2412,Michael Mendoza,cjohnson@berry.com,2025-01-14 11:35:00,PROD167,Professional Book,Books,10,740.98,0.24,27.58,5659.03,Cash on Delivery,Cancelled,"24286 Natalie Stream, Staceyborough, PA 62290",Jacksonchester,Australia,79254,False,5659.028,False,7409.8,5631.45,2025-01,False
ORD000143,CUST2215,Kevin Saunders,jennifercooper@yahoo.com,2025-09-27 13:49:00,PROD560,Pick Watch,Beauty,7,1647.56,0.02,48.62,11350.88,Wallet,Returned,"6210 Alexandra Parkways, Serranoville, NJ 81077",Port Amandaville,Germany,12715,True,11350.8816,False,11532.92,11302.259999999998,2025-09,True
ORD000145,CUST5105,Jennifer Rodriguez,jose86@hotmail.com,2026-04-24 22:14:00,PROD301,History Bag,Sports,6,1895.23,0.16,14.2,9566.16,UPI,Pending,"68872 Hansen Orchard Suite 495, Fitzgeraldville, IN 59037",North Jason,USA,53003,False,9566.159200000002,False,11371.38,9551.96,2026-04,False
ORD000146,CUST6531,Rebecca Mendez,paulfields@morrow.org,2025-11-11 17:05:00,PROD962,Learn Phone,Electronics,9,1283.77,0.18,29.03,9503.25,Credit Card,Processing,"51906 Mendez Pike Suite 902, Gonzalesborough, TN 68416",Jameshaven,India,68109,True,9503.252600000002,False,11553.93,9474.22,2025-11,False
ORD000147,CUST1496,Lisa Craig,dianacantrell@gmail.com,2026-05-01 20:49:00,PROD609,Fact Bag,Sports,10,532.99,0.06,28.61,5038.72,UPI,Cancelled,"669 April Street Apt. 184, Michaelview, PA 25997",Spearsshire,Australia,1110,False,5038.715999999999,False,5329.9,5010.110000000001,2026-05,False
ORD000148,CUST7809,Jason Rodriguez,missing@email.com,2025-09-05 07:51:00,PROD595,Enough Watch,Fashion,7,598.38,0.02,3.0,4107.89,UPI,Delivered,"735 Maldonado Radial Apt. 714, South Cynthiabury, UT 30638",Robertstad,Canada,68200,True,4107.8868,False,4188.66,4104.89,2025-09,False
ORD000149,CUST2739,Mercedes Baker,rosskaitlyn@yahoo.com,2025-06-10 22:20:00,PROD426,Bag Shoes,Books,6,1950.87,0.04,18.53,11255.54,Credit Card,Cancelled,"5539 White Summit, South Jillian, WA 32227",Jamieborough,Germany,33229,False,11255.5412,False,11705.22,11237.01,2025-06,True
ORD000150,CUST3616,Heather Maxwell,loweelizabeth@smith.info,2025-05-07 04:06:00,PROD933,Hot Book,Sports,1,583.97,0.12,30.77,544.66,Cash on Delivery,Processing,"472 Sanders Terrace Apt. 086, Ayerston, MI 52106",South Tiffany,Germany,92021,True,544.6636,False,583.97,513.89,2025-05,False
ORD000151,CUST7442,Emily Smith,ucarpenter@salazar-green.net,2026-01-26 05:31:00,PROD617,Everyone Watch,Fashion,9,936.3,0.26,24.87,6260.63,Debit Card,Pending,"552 Coleman Manor Suite 564, Whiteberg, TX 30459",Lake Josephbury,Canada,73290,False,6260.627999999999,False,8426.699999999999,6235.76,2026-01,False
ORD000152,CUST9793,James Thomas,lshaffer@porter-cowan.net,2025-01-25 01:18:00,PROD108,None Chair,Electronics,8,1197.05,0.25,33.63,7215.93,Net Banking,Shipped,"4890 Garcia Estates Apt. 347, South Julieview, MN 73947",Mauricechester,USA,16391,False,7215.929999999999,False,9576.4,7182.3,2025-01,False
ORD000153,CUST6939,Michael Jacobs,michael87@griffin.info,2026-01-08 11:48:00,PROD666,Program Book,Electronics,7,735.05,0.12,28.51,4556.42,Net Banking,Processing,"USNS Davidson, FPO AA 55789",Sweeneyland,Canada,10870,False,4556.418,False,5145.349999999999,4527.91,2026-01,False
ORD000154,CUST7114,Darren Stewart,catherine64@yahoo.com,2026-01-27 17:17:00,PROD913,Statement Book,Sports,10,1362.4,0.04,48.75,13127.79,UPI,Delivered,"987 Jackson Walk Apt. 234, East Garrettville, CA 62522",North Kellihaven,USA,11412,True,13127.79,False,13624.0,13079.04,2026-01,True
ORD000155,CUST9508,Luke Miller,jerome47@hotmail.com,2025-11-05 16:25:00,PROD567,Card Shoes,Sports,9,85.31,0.01,35.68,795.79,Wallet,Delivered,"05577 Dunn Dale, New Carla, WA 83843",Millsside,USA,41088,False,795.7920999999999,False,767.79,760.11,2025-11,False
ORD000156,CUST6511,Karen Perez,aparker@moore-smith.net,2026-04-22 19:20:00,PROD619,Teacher Chair,Sports,3,788.94,0.18,42.13,1982.92,Wallet,Cancelled,"4780 Arroyo Neck, Albertchester, LA 78751",Port Adrian,UK,49475,False,1982.9224000000004,False,2366.82,1940.79,2026-04,False
ORD000157,CUST1436,Stephen Kim,jenniferbrewer@walker-miller.com,2025-09-01 00:23:00,PROD711,Nation Watch,Home,6,1349.24,0.29,29.19,5776.95,Cash on Delivery,Returned,"8463 Ian Highway Apt. 797, Jackiefort, MD 03043",North Tara,Canada,3401,True,5776.9524,False,8095.44,5747.76,2025-09,False
ORD000158,CUST3421,Brian Adams,halledward@yahoo.com,2026-01-05 01:37:00,PROD941,Director Bag,Fashion,8,345.17,0.19,30.99,2267.69,Credit Card,Delivered,"5705 Megan Drive Apt. 461, Whiteview, MS 02154",Port Jenniferfurt,Canada,58560,True,2267.6916,False,2761.36,2236.7000000000003,2026-01,False
ORD000159,CUST8726,Zachary Gonzalez,thomasmaldonado@mayer-moore.com,2025-04-08 00:28:00,PROD993,Size Chair,Beauty,6,840.47,0.12,10.19,4447.87,Cash on Delivery,Cancelled,"USS King, FPO AP 39667",West Paige,India,87886,True,4447.8716,False,5042.82,4437.68,2025-04,False
ORD000160,CUST8531,Brian Chen,jacksonjoshua@gmail.com,2025-09-23 06:35:00,PROD645,Individual Book,Sports,6,1996.26,0.14,18.84,10319.54,UPI,Processing,"97925 John Parks, Lake Christineton, MI 84986",Lake Amanda,Australia,14577,False,10319.5416,False,11977.56,10300.7,2025-09,False
ORD000161,CUST5735,David Holden,bquinn@hotmail.com,2025-11-09 15:12:00,PROD821,Huge Shoes,Beauty,4,561.62,0.09,47.07,2091.37,Cash on Delivery,Shipped,"0778 Daniels Overpass, New Jacob, MD 96498",Hillside,UK,21517,False,2091.3668,False,2246.48,2044.3,2025-11,False
ORD000162,CUST6654,Christopher Phillips,shawn86@hotmail.com,2025-09-03 11:35:00,PROD891,Crime Chair,Fashion,5,579.14,0.17,27.16,2430.59,UPI,Delivered,"351 Lee Springs Suite 829, Marcusmouth, CT 69077",North Maryberg,India,23915,False,2430.5909999999994,False,2895.7,2403.4300000000003,2025-09,False
